91.242.226.21 - - "2022-09-14 01:07:10" https://arj.af/index.php/arj/article/view/45 200 "Mozilla/5.0 (Linux; Android 12; SM-A102U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.5195.129 Mobile Safari/537.36"
140.237.230.145 - - "2022-09-14 01:08:57" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
47.90.120.210 - - "2022-09-14 01:52:28" https://arj.af/index.php/arj/article/download/20/18/55 200 "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
186.28.232.61 - - "2022-09-14 02:18:52" https://arj.af/index.php/arj/article/view/45 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
129.146.158.17 bot - "2022-09-14 02:37:46" https://arj.af/index.php/arj/article/view/45 200 "AddThis.com (http://support.addthis.com/)"
1.129.28.80 - - "2022-09-14 02:52:14" https://arj.af/index.php/arj/article/download/30/20/68 200 "Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-G990E) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/17.0 Chrome/96.0.4664.104 Mobile Safari/537.36"
35.165.215.103 - - "2022-09-14 02:52:15" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Linux; Android 4.0.4; Galaxy Nexus Build/IMM76B) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.133 Mobile Safari/535.19"
1.129.28.80 - - "2022-09-14 02:52:33" https://arj.af/index.php/arj/article/download/30/20/68 200 "Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-G990E) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/17.0 Chrome/96.0.4664.104 Mobile Safari/537.36"
149.18.24.65 - - "2022-09-14 03:05:48" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5 (.NET CLR 3.5.30729)"
52.26.219.79 - - "2022-09-14 03:07:38" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
34.222.7.97 - - "2022-09-14 03:15:35" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
27.115.124.45 - - "2022-09-14 03:55:15" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Linux; U; Android 8.0.0; zh-cn; Mi Note 2 Build/OPR1.170623.032) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.1.1"
180.163.220.68 - - "2022-09-14 03:55:19" https://arj.af/index.php/arj/article/download/20/18/55 200 "Mozilla/5.0 (Linux; U; Android 8.0.0; zh-cn; Mi Note 2 Build/OPR1.170623.032) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.1.1"
27.115.124.6 - - "2022-09-14 03:55:26" https://arj.af/index.php/arj/article/download/20/18/55 200 "Mozilla/5.0 (Linux; U; Android 8.0.0; zh-cn; Mi Note 2 Build/OPR1.170623.032) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.1.1"
42.236.10.114 - - "2022-09-14 03:56:06" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Linux; U; Android 8.0.0; zh-cn; Mi Note 2 Build/OPR1.170623.032) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.1.1"
138.199.24.17 - - "2022-09-14 03:58:41" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0"
138.199.24.17 - - "2022-09-14 03:58:48" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0"
138.199.24.17 - - "2022-09-14 03:58:53" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0"
42.236.10.93 - - "2022-09-14 03:59:02" https://arj.af/index.php/arj/article/download/20/18/55 200 "Mozilla/5.0 (Linux; U; Android 8.0.0; zh-cn; Mi Note 2 Build/OPR1.170623.032) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.1.1"
42.236.10.78 - - "2022-09-14 03:59:09" https://arj.af/index.php/arj/article/download/20/18/55 200 "Mozilla/5.0 (Linux; U; Android 8.0.0; zh-cn; Mi Note 2 Build/OPR1.170623.032) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.1.1"
66.249.75.231 bot - "2022-09-14 04:57:27" https://arj.af/index.php/arj/article/download/7/5/19 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.231 bot - "2022-09-14 05:07:23" https://arj.af/index.php/arj/article/view/20 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.229 bot - "2022-09-14 05:12:05" https://arj.af/index.php/arj/article/download/47/26/98 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.227 bot - "2022-09-14 05:12:36" https://arj.af/index.php/arj/article/view/4 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.231 bot - "2022-09-14 05:20:55" https://arj.af/index.php/arj/article/download/9/12/66 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.77.83 bot - "2022-09-14 05:33:21" https://arj.af/index.php/arj/article/download/4/2/21 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.229 bot - "2022-09-14 05:40:26" https://arj.af/index.php/arj/article/download/3/10/28 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
20.44.181.163 - - "2022-09-14 05:50:20" https://arj.af/index.php/arj/index 200 "wp_is_mobile"
66.249.77.81 bot - "2022-09-14 06:03:42" https://arj.af/index.php/arj/article/download/20/18/55 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.226 bot - "2022-09-14 06:10:18" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
212.58.114.7 - - "2022-09-14 06:19:24" https://arj.af/index.php/arj/article/download/4/2/21 200 ",ozilla/3.0 (Windows NT 6.1; rv:2.0.1) Gecko/20100101 Firefox/5.0.1"
66.249.75.229 bot - "2022-09-14 06:20:45" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.77.81 bot - "2022-09-14 06:43:14" https://arj.af/index.php/arj/article/view/7 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.229 bot - "2022-09-14 06:50:41" https://arj.af/index.php/arj/article/view/7 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.229 bot - "2022-09-14 06:55:28" https://arj.af/index.php/arj/article/download/7/5/19 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
151.55.27.89 - - "2022-09-14 07:10:44" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0"
196.191.60.206 - - "2022-09-14 07:13:12" https://arj.af/index.php/arj/article/download/47/26/98 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
66.249.75.231 bot - "2022-09-14 07:15:38" https://arj.af/index.php/arj/article/download/42/24/90 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.227 bot - "2022-09-14 07:15:41" https://arj.af/index.php/arj/article/download/13/13/53 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.229 bot - "2022-09-14 07:16:17" https://arj.af/index.php/arj/article/download/4/2/21 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.229 bot - "2022-09-14 07:19:48" https://arj.af/index.php/arj/article/download/5/3/20 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.231 bot - "2022-09-14 07:25:02" https://arj.af/index.php/arj/article/view/25 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.77.79 bot - "2022-09-14 07:26:38" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.233 bot - "2022-09-14 07:28:45" https://arj.af/index.php/arj/article/download/20/18/55 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.229 bot - "2022-09-14 07:29:11" https://arj.af/index.php/arj/article/download/14/21/69 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.227 bot - "2022-09-14 07:29:23" https://arj.af/index.php/arj/article/view/14 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
156.146.37.98 - - "2022-09-14 07:36:54" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5 (.NET CLR 3.5.30729)"
66.249.75.233 bot - "2022-09-14 07:48:10" https://arj.af/index.php/arj/article/view/4 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
38.242.144.249 - - "2022-09-14 09:19:47" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (X11; OpenBSD i386) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
66.249.77.79 bot - "2022-09-14 09:27:40" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.5195.102 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
41.209.113.62 - - "2022-09-14 09:49:10" https://arj.af/index.php/arj/article/view/45 200 "Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0"
