77.65.89.24 - - "2024-06-23 00:12:11" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
196.240.51.76 - - "2024-06-23 01:16:57" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:114.0) Gecko/20100101 Firefox/114.0"
139.18.242.215 - - "2024-06-23 01:27:59" https://arj.af/index.php/arj/index 200 "metha/0.3.9"
102.129.252.153 - - "2024-06-23 01:46:41" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5 (.NET CLR 3.5.30729)"
124.243.147.236 - - "2024-06-23 01:52:50" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
49.84.255.174 - - "2024-06-23 02:26:52" https://arj.af/index.php/arj/article/download/14/21/69 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
180.117.220.162 - - "2024-06-23 02:28:54" https://arj.af/index.php/arj/article/download/14/21/69 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
121.237.36.29 - - "2024-06-23 02:31:56" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11) AppleWebKit/601.1.27 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/601.1.27"
121.237.36.27 - - "2024-06-23 02:33:18" https://arj.af/index.php/arj/index 200 "Dalvik/2.1.0 (Linux; U; Android 9.0; ZTE BA520 Build/MRA58K)"
128.14.209.26 - - "2024-06-23 02:44:33" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.117 Safari/537.36"
66.249.75.66 bot - "2024-06-23 03:11:48" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
143.244.169.192 - - "2024-06-23 03:22:10" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
52.230.152.4 bot - "2024-06-23 03:44:48" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
139.18.242.215 - - "2024-06-23 04:18:09" https://arj.af/index.php/arj/index 200 "metha/0.3.9"
66.249.77.5 bot - "2024-06-23 04:39:22" https://arj.af/index.php/arj/article/download/66/28/151 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.77.6 bot - "2024-06-23 04:50:56" https://arj.af/index.php/arj/article/view/58 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
190.92.200.149 - - "2024-06-23 05:07:36" https://arj.af/index.php/arj/issue/view/3 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
52.230.152.178 bot - "2024-06-23 05:08:54" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
51.89.195.107 - - "2024-06-23 05:46:24" https://arj.af/index.php/arj/index 200 "Linux Mozilla"
51.89.195.107 - - "2024-06-23 05:46:34" https://arj.af/index.php/arj/index 200 "Linux Mozilla"
51.89.195.107 - - "2024-06-23 05:46:43" https://arj.af/index.php/arj/index 200 "Linux Mozilla"
51.89.195.107 - - "2024-06-23 05:46:54" https://arj.af/index.php/arj/index 200 "Linux Mozilla"
51.89.195.107 - - "2024-06-23 05:47:02" https://arj.af/index.php/arj/index 200 "Linux Mozilla"
66.249.75.65 bot - "2024-06-23 06:11:05" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.6422.175 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
92.223.71.78 - - "2024-06-23 06:57:09" https://arj.af/index.php/arj/article/view/66 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
36.182.48.52 - - "2024-06-23 07:24:27" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36"
34.209.107.218 - - "2024-06-23 07:25:54" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
40.77.167.32 bot - "2024-06-23 07:56:41" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
52.230.152.179 bot - "2024-06-23 08:24:53" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
34.210.42.137 - - "2024-06-23 08:35:00" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
84.38.132.11 - - "2024-06-23 08:38:23" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"
57.128.65.130 - - "2024-06-23 08:38:47" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0"
